a	0.0324675324675
across	0.00649350649351
and	0.025974025974
back	0.00649350649351
before	0.00649350649351
between	0.00649350649351
boats	0.00649350649351
but	0.012987012987
by	0.00649350649351
channel	0.00649350649351
climb	0.012987012987
count	0.00649350649351
counts	0.00649350649351
dawn	0.00649350649351
do	0.00649350649351
does	0.00649350649351
down	0.00649350649351
drinks	0.00649350649351
each	0.00649350649351
fails	0.00649350649351
feels	0.00649350649351
flashes	0.00649350649351
for	0.012987012987
garden	0.00649350649351
glass	0.012987012987
harbor	0.00649350649351
have	0.00649350649351
he	0.00649350649351
hits	0.012987012987
holds	0.00649350649351
if	0.012987012987
in	0.00649350649351
indoor	0.00649350649351
iron	0.00649350649351
is	0.0194805194805
it	0.0194805194805
keeper	0.0194805194805
keeps	0.00649350649351
kettle	0.00649350649351
known	0.00649350649351
lamp	0.0194805194805
lantern	0.00649350649351
lens	0.00649350649351
lighthouse	0.00649350649351
look	0.00649350649351
lose	0.00649350649351
louder	0.00649350649351
mast	0.00649350649351
narrower	0.00649350649351
night	0.00649350649351
not	0.012987012987
of	0.012987012987
on	0.0194805194805
only	0.00649350649351
owns	0.00649350649351
place	0.00649350649351
quay	0.00649350649351
rain	0.00649350649351
rest	0.00649350649351
return	0.00649350649351
room	0.00649350649351
same	0.00649350649351
sandbar	0.00649350649351
seconds	0.00649350649351
ships	0.00649350649351
sound	0.00649350649351
spoke	0.0194805194805
standing	0.00649350649351
still	0.012987012987
storm	0.012987012987
stove	0.00649350649351
takes	0.00649350649351
than	0.012987012987
that	0.0194805194805
the	0.168831168831
them	0.00649350649351
then	0.00649350649351
they	0.00649350649351
throws	0.00649350649351
thunder	0.00649350649351
times	0.00649350649351
to	0.00649350649351
turn	0.00649350649351
until	0.00649350649351
up	0.00649350649351
watch	0.00649350649351
watches	0.00649350649351
water	0.00649350649351
waves	0.012987012987
way	0.00649350649351
weather	0.00649350649351
white	0.00649350649351
will	0.00649350649351
wind	0.00649350649351
workers	0.00649350649351
writes	0.00649350649351
