a	0
and	0
another	0.0152340039683504
as	0.0152340039683504
baker	0.0457020119050513
batch	0.0152340039683504
before	0.00761700198417522
behind	0.0152340039683504
bench	0.0304680079367009
bought	0.0152340039683504
brushed	0.00761700198417522
cooled	0.0304680079367009
covered	0.0152340039683504
cracked	0.0152340039683504
crust	0.0304680079367009
dawn	0.00761700198417522
door	0.00761700198417522
dust	0.0304680079367009
fed	0.0152340039683504
first	0.00761700198417522
flour	0.0152340039683504
fogged	0.0152340039683504
footprints	0.0152340039683504
for	0.0152340039683504
from	0.0152340039683504
in	0
it	0.0152340039683504
left	0.00761700198417522
loaves	0.0457020119050513
morning	0.00761700198417522
neighbor	0.0152340039683504
of	0.0152340039683504
oven	0.0304680079367009
rack	0.0152340039683504
roared	0.0152340039683504
round	0.0152340039683504
rye	0.0609360158734018
sang	0.0152340039683504
scored	0.0152340039683504
second	0.00761700198417522
set	0.0152340039683504
shaped	0.0152340039683504
shop	0.0152340039683504
slid	0.0152340039683504
sourdough	0.0457020119050513
split	0.0152340039683504
starter	0.0152340039683504
steam	0.0152340039683504
stone	0.0152340039683504
street	0.0152340039683504
the	0
to	0.00761700198417522
toward	0.00761700198417522
warm	0.00761700198417522
when	0.0152340039683504
window	0.0304680079367009
