a	0.05172413793103448
across	0.017241379310344827
afternoon	0.017241379310344827
also	0.017241379310344827
an	0.017241379310344827
and	0.034482758620689655
ball	0.034482758620689655
bark	0.05172413793103448
chase	0.017241379310344827
dog	0.034482758620689655
dogs	0.034482758620689655
ears	0.034482758620689655
fills	0.017241379310344827
floppy	0.017241379310344827
for	0.017241379310344827
fur	0.017241379310344827
garden	0.034482758620689655
happy	0.017241379310344827
has	0.017241379310344827
hours	0.017241379310344827
in	0.034482758620689655
invitation	0.017241379310344827
is	0.017241379310344827
nap	0.017241379310344827
of	0.017241379310344827
patch	0.017241379310344827
pretend	0.017241379310344827
same	0.017241379310344827
soft	0.017241379310344827
sun	0.017241379310344827
sunny	0.017241379310344827
that	0.034482758620689655
the	0.1206896551724138
then	0.017241379310344827
throw	0.017241379310344827
was	0.017241379310344827
whole	0.017241379310344827
will	0.017241379310344827
yard	0.034482758620689655
